brand_Ford,brand_Volkswagen,car_age,brand_Toyota,usage_intensity,owner,brand_Other,brand_Honda,mileage_power_interaction,engine,mileage,transmission_Manual,km_per_year,brand_Nissan,km_driven,max_power,seller_type_Trustmark Dealer,brand_Hyundai,brand_Renault,fuel_Diesel,brand_Maruti,fuel_Petrol,age_km_interaction,brand_Tata,fuel_LPG,specific_power,seller_type_Individual,selling_price
0,0,0.42548041905064027,0,2,2,0,1,0.8820649983557134,1.337121363240606,-1.2837889517975853,1.0,0.6119316852247368,0,0.8607053758907937,2.429984679211893,0.0,0,0,0.0,0,1.0,0.7301351613099738,0,0.0,1.8270411248489027,1.0,540000
0,0,-0.8877105863878042,0,1,1,0,0,-0.1776139691572877,-0.10678113970252108,-0.6174765712986608,0.0,-1.4389026532381124,0,-1.4365636334949121,0.25483071285196746,0.0,1,0,0.0,0,1.0,-1.1758264984679114,0,0.0,0.5916857906725365,1.0,550000
0,0,-1.1503487874754932,0,1,1,0,0,-0.43056676947842204,-1.0645697999881287,0.24872952334994206,1.0,-0.47251802893045863,0,-0.9260594091869776,-0.6811675967140629,0.0,0,0,0.0,1,1.0,-0.9727322232456778,0,0.0,0.43053875766818206,1.0,475000
0,0,-1.675625189650871,0,1,1,0,1,4.03114220528566,1.8184221975549817,1.8891271458163441,1.0,-1.4866534229097847,0,-1.5514270839641975,2.5373529063550953,0.0,0,0,1.0,0,0.0,-1.2578453403845828,0,0.0,1.3223080740733675,0.0,2125000
0,0,-1.1503487874754932,0,1,1,0,0,-0.6121155417431711,-0.6410250657914781,-0.17326831763271003,1.0,-1.5184872693575664,0,-1.5131392671411024,-0.6205361272684904,0.0,1,0,0.0,0,1.0,-1.2242566717901364,0,0.0,-0.17501389149969995,0.0,540000
0,0,-1.412986988563182,0,1,1,0,0,-0.43056676947842204,-1.0645697999881287,0.24872952334994206,1.0,-1.5781757314471567,0,-1.5673803409738205,-0.6811675967140629,0.0,0,0,0.0,1,1.0,-1.2551113789873605,0,0.0,0.43053875766818206,0.0,484999
0,0,-1.1503487874754932,0,2,1,0,0,1.3946212449427182,0.13868228579781053,1.0958981214128618,1.0,0.8240745368876838,0,-0.19831011222480135,0.6741983765171796,0.0,0,0,1.0,1,0.0,-0.660940329660849,0,0.0,0.9271623193427204,0.0,950000
1,0,-0.3624341842124264,0,2,1,0,0,2.454128239946569,1.3419343715837497,1.5813542843477923,1.0,1.5057281431816802,0,0.9883314319677773,1.3373550735781325,0.0,0,0,1.0,0,0.0,0.3395692474210629,0,0.0,0.286267099134565,0.0,365000
0,0,-0.8877105863878042,0,1,1,0,0,1.8693695959576746,1.337121363240606,0.2074816140809613,1.0,-0.7717448163087308,0,-1.0086079422575707,1.937353989966614,0.0,0,0,1.0,0,0.0,-0.966283198875544,1,0.0,1.1350005616970846,0.0,919999
0,0,-0.8877105863878042,0,1,1,0,0,0.13914375883110008,-0.10678113970252108,-0.1415391566565714,1.0,-0.8610387555947581,0,-1.065886516224921,0.251041246011619,0.0,0,0,0.0,1,1.0,-0.994328956020079,0,0.0,0.5850282190316511,0.0,600000
0,0,-0.6250723853001153,0,2,1,0,0,1.3946212449427182,0.13868228579781053,1.0958981214128618,1.0,0.3915435175093262,0,-0.08372743907888541,0.6741983765171796,0.0,0,0,1.0,1,0.0,-0.415004098212313,0,0.0,0.9271623193427204,0.0,839000
0,1,-1.412986988563182,0,1,1,0,0,-1.0853005063113172,-0.09715512301623357,-1.4741639176544217,1.0,-1.7307129123427767,0,-1.640765323218086,-0.24158944323366016,0.0,0,0,0.0,0,1.0,-1.2820604270456952,0,0.0,-0.2941525163415085,0.0,635000
0,0,0.6881186201383291,0,2,3,1,0,-0.9571028176728106,1.1638530628874308,-0.5222890883702427,1.0,2.4834819983635414,0,3.1579743852764994,-0.8100094692859056,0.0,0,0,1.0,0,0.0,2.854813732865649,0,0.0,-2.582353640069668,1.0,180000
0,0,-0.3624341842124264,0,2,1,0,1,2.470882531368227,1.3419343715837497,1.6352938580072296,1.0,0.7098819819871416,0,0.350201151582859,1.3120919613091435,0.0,0,0,1.0,0,0.0,-0.050996666467848,0,0.0,0.25080153058031773,1.0,650000
0,0,0.6881186201383291,0,2,2,0,1,-0.4568191546932733,-0.10196813135937732,-1.5376222396067,1.0,-0.017748793962150643,0,0.350201151582859,0.7689350475258871,0.0,0,0,0.0,0,1.0,0.44892770330995796,0,0.0,1.4865604856388779,1.0,350000
0,0,-0.3624341842124264,0,2,1,0,0,-0.024679598464112527,-1.0645697999881287,0.9848460579963738,1.0,-0.11779802565517847,0,-0.313454340017456,-0.6805360189073387,0.0,0,0,0.0,1,1.0,-0.45718521691231534,0,0.0,0.43186960490501625,1.0,265000
0,0,-1.1503487874754932,0,1,1,0,0,-0.19190332128113993,-1.059756791644985,0.6865919448206652,1.0,-0.47251802893045863,0,-0.9260594091869776,-0.6836939079409621,0.0,0,1,0.0,0,1.0,-0.9727322232456778,0,0.0,0.41628976663200984,1.0,330000
1,0,0.42548041905064027,0,2,1,0,0,-0.6652706809347472,0.8654465456125179,-0.26845580056112817,1.0,0.36705594331872493,0,0.6054532637368263,-0.6205361272684904,0.0,0,0,1.0,0,0.0,0.5270408860877401,0,0.0,-2.035662913592634,1.0,300000
0,1,-0.09979598312473753,0,2,2,0,0,-0.13008180988607512,1.8232352058981254,-1.8200117722943399,1.0,0.47836309873054866,0,0.350201151582859,1.6278808646715022,0.0,0,0,1.0,0,0.0,0.0739844259766035,0,0.0,0.1193037247705882,1.0,425000
0,0,-0.3624341842124264,0,2,2,0,0,-0.7762687735786615,0.8943245956713803,-0.5571911654439958,1.0,0.7098819819871416,0,0.350201151582859,-0.5567467687892936,0.0,0,0,1.0,0,0.0,-0.050996666467848,1,0.0,-1.9677540519902654,1.0,250000
0,0,-0.8877105863878042,1,1,1,0,0,0.6373160684142194,0.6969912536024864,0.1852712013976637,1.0,-1.637864193536747,0,-1.5641896895718959,0.5661985715672534,0.0,0,0,1.0,0,0.0,-1.2383170446901373,0,0.0,-0.040345046111627016,1.0,1594000
0,0,-0.09979598312473753,0,1,1,0,0,-0.30131431611713355,-0.09715512301623357,-0.8395806981316357,1.0,-0.3898327134816754,0,-0.4155551848790429,0.2889359144151026,0.0,0,0,0.0,0,1.0,-0.44156258035675894,0,0.0,0.6363527843921548,1.0,300000
1,0,-1.1503487874754932,0,1,1,0,0,1.6404489115325112,1.3419343715837497,0.6104419584779303,1.0,-0.5807531068529157,0,-0.9868094118796218,1.3114603835024194,0.0,0,0,1.0,0,0.0,-0.9987595357472348,0,0.0,0.24991489136645223,0.0,950000
0,0,-0.3624341842124264,0,2,1,0,0,-0.5423535905847531,-0.10678113970252108,-1.160045223990642,1.0,0.0095373601359477,0,-0.21135349515586907,0.25483071285196746,0.0,1,0,0.0,0,1.0,-0.3946946706900896,0,0.0,0.5916857906725365,1.0,500000
0,0,0.42548041905064027,0,1,1,0,0,0.10603905081987679,1.3419343715837497,-1.2361952103333769,1.0,-0.6124470243053224,1,-0.4155551848790429,1.2552499587039194,0.0,0,0,0.0,0,1.0,-0.28533621480119453,0,0.0,0.171004001333249,1.0,350000
0,0,-0.8877105863878042,0,1,1,0,0,0.24358318476623483,-0.10678113970252108,0.013933732126511774,0.0,-0.24513341144630463,0,-0.6708072970330102,0.251041246011619,0.0,0,0,0.0,1,1.0,-0.800883221134557,0,0.0,0.5850282190316511,1.0,550000
0,0,-1.1503487874754932,0,1,1,0,1,-0.1643356069357052,-0.09715512301623357,-1.0616848249646105,1.0,-1.4821057305601018,0,-1.492719098168785,0.6868299326516741,0.0,0,0,0.0,0,1.0,-1.2155079953190249,0,0.0,1.334231759942414,1.0,850000
0,0,-0.6250723853001153,0,2,1,0,0,-1.4063106454350307,-2.0367974853031674,0.6009232101850881,1.0,-0.06827870895862938,0,-0.4155551848790429,-1.927902187188655,0.0,0,0,0.0,1,1.0,-0.5977889459123232,0,0.0,-0.5991023047923469,1.0,240000
0,0,2.2639478266644626,0,1,2,0,0,-1.3740058701557585,0.8510075205830866,-2.5529553908431573,1.0,-0.6589734152674647,0,0.19704988429047862,0.45314614416352866,0.0,0,0,0.0,0,1.0,1.0113426193099897,1,0.0,-0.4043714976758548,1.0,90000
0,0,0.6881186201383291,0,1,3,0,0,-0.9365182294564648,-1.0645697999881287,-0.5857474103225211,1.0,-0.24513341144630463,0,0.0949490394288917,-0.7405359105461871,0.0,0,0,0.0,1,1.0,0.23021079153216786,0,0.0,0.3054391174061311,1.0,170000
1,0,-0.3624341842124264,0,2,1,0,0,-0.10170113458829831,-0.11159414804566484,-0.8522723625220912,1.0,0.3915435175093262,0,0.0949490394288917,0.5668301493739776,0.0,0,0,0.0,0,1.0,-0.20722303202341236,0,0.0,1.1478787713020946,1.0,450000
0,0,1.2133950223137069,0,2,2,0,0,-0.023229557534695498,-0.10678113970252108,-0.15423082104702684,1.0,0.35175120944959926,0,1.115957488044761,0.06788368206145157,0.0,1,0,0.0,0,1.0,1.4487764428655698,0,0.0,0.263245589722156,1.0,150000
0,0,3.051862429927529,0,1,3,0,0,-0.05115945640697511,0.13868228579781053,-0.4271016054418246,1.0,-0.7295615095647195,0,0.350201151582859,0.2529359794317932,0.0,1,0,0.0,0,1.0,1.5737575353100215,0,0.0,0.2173067450222447,1.0,75000
0,0,-0.6250723853001153,0,2,1,0,0,1.0022743033798314,0.8510075205830866,0.5374648882328097,1.0,0.9928495059674219,0,0.350201151582859,0.6887246660718483,0.0,1,0,1.0,0,0.0,-0.1759777589122995,0,0.0,-0.049490976687988984,1.0,511000
0,0,-1.1503487874754932,0,3,1,0,0,0.2857894075419775,0.8510075205830866,1.3180022482458367,1.0,3.1656358508160034,0,1.115957488044761,-0.5573783465960187,0.0,0,0,1.0,0,0.0,-0.09786457613451731,1,0.0,-1.9266471909214102,1.0,250000
0,0,-1.675625189650871,0,1,1,0,0,-0.43056676947842204,-1.0645697999881287,0.24872952334994206,1.0,-0.24513341144630463,0,-1.0536854652639611,-0.6811675967140629,0.0,0,0,0.0,1,1.0,-1.1055246339679075,0,0.0,0.43053875766818206,1.0,420000
0,0,-0.09979598312473753,0,1,1,0,0,-1.4063106454350307,-2.0367974853031674,0.6009232101850881,1.0,-0.24513341144630463,0,-0.2879291288020593,-1.927902187188655,0.0,0,0,0.0,1,1.0,-0.3556380793011985,0,0.0,-0.5991023047923469,1.0,180000
0,0,-0.3624341842124264,0,1,1,0,0,-0.8264558236009666,-2.0512365103325987,2.1493062658206865,1.0,-1.0409795726408433,0,-1.0536854652639611,-1.9468495213903962,0.0,0,0,1.0,1,0.0,-0.910241677023452,0,0.0,-0.6194913209726115,1.0,400000
1,0,-0.6250723853001153,0,3,1,0,0,2.454128239946569,1.3419343715837497,1.5813542843477923,1.0,3.228292945411637,0,1.9633945003959323,1.3373550735781325,0.0,0,0,1.0,0,0.0,0.7126378083677506,0,0.0,0.286267099134565,1.0,500000
0,0,0.42548041905064027,0,2,1,0,0,-0.4142220853058282,1.1638530628874308,0.7088023575039616,1.0,1.1016831690367606,1,1.3712096001987282,-0.9300092525636017,0.0,0,0,1.0,0,0.0,1.1363237117544411,0,0.0,-2.7550813971181105,1.0,204999
0,0,-0.09979598312473753,0,2,2,0,0,1.835066291670562,0.13868228579781053,1.7019250960571224,1.0,2.359454025190367,0,2.0093398805836467,0.6741983765171796,0.0,0,0,1.0,1,0.0,1.1910029396988888,0,0.0,0.9271623193427204,1.0,459999
0,0,-0.8877105863878042,0,1,1,0,0,-0.24305732582079778,-0.10678113970252108,-0.7126640542270778,1.0,-0.643056492043574,0,-0.9260594091869776,0.2529359794317932,0.0,1,0,0.0,0,1.0,-0.9258643135790084,0,0.0,0.5883570048520929,1.0,600000
0,0,-1.412986988563182,0,1,1,0,0,-0.1776139691572877,-0.10678113970252108,-0.6174765712986608,1.0,-1.4123744478649614,0,-1.4876140559257056,0.25483071285196746,0.0,1,0,0.0,0,1.0,-1.225818935445692,0,0.0,0.5916857906725365,1.0,585000
0,0,0.16284221796295137,0,2,1,0,0,0.30298665845689887,0.13868228579781053,0.8103356726276074,1.0,0.815994803479747,0,0.8607053758907937,-0.24158944323366016,0.0,0,0,1.0,1,0.0,0.5739087957544095,0,0.0,-0.6160019726583185,1.0,525000
0,0,0.42548041905064027,0,1,1,0,0,-2.932181028810776,-2.0367974853031674,-2.172205459129486,1.0,-0.3185961340181081,0,-0.10925265029428215,-2.7047428894600567,0.0,0,0,0.0,1,1.0,-0.04162308453451413,0,0.0,-2.6514493111978834,1.0,160000
0,0,1.7386714244890846,0,2,1,0,0,-0.05115945640697511,0.13868228579781053,-0.4271016054418246,1.0,0.586083690245769,0,1.8051381908604727,0.2529359794317932,0.0,1,0,0.0,0,0.0,2.551734583687854,0,0.0,0.2173067450222447,1.0,127000
0,0,3.051862429927529,0,1,2,0,0,-1.5042880740566795,-1.0886348417038474,-1.1251431469168889,1.0,-0.7295615095647195,0,0.350201151582859,-1.125798372648264,0.0,0,0,0.0,1,1.0,1.5737575353100215,0,0.0,-0.4661708318993811,1.0,65000
0,0,0.16284221796295137,0,2,1,0,0,0.30298665845689887,0.13868228579781053,0.8103356726276074,1.0,0.815994803479747,0,0.8607053758907937,-0.24158944323366016,0.0,0,0,1.0,1,0.0,0.5739087957544095,0,0.0,-0.6160019726583185,1.0,550000
0,0,-1.412986988563182,0,1,1,0,0,1.2685549731600307,0.13868228579781053,2.3967937214345723,1.0,-0.5634718759241201,0,-1.0792106764793579,-0.240326287620211,0.0,0,0,1.0,1,0.0,-1.0758416245123503,0,0.0,-0.613873470186585,1.0,750000
0,0,2.7892242288398403,0,2,4,0,0,-0.9044948637376191,-1.0645697999881287,-0.6174765712986608,1.0,0.2902540060845668,0,2.06039030301444,-0.6773781298737153,0.0,0,0,0.0,1,1.0,3.751553071154589,0,0.0,0.4385238410891687,1.0,50000
0,0,0.6881186201383291,0,2,1,0,0,-1.3010478359712425,-1.07900882501756,-0.903039020083914,1.0,-0.017748793962150643,0,0.350201151582859,-0.9994828113033207,0.0,0,0,0.0,0,1.0,0.44892770330995796,0,0.0,-0.215330100342533,1.0,150000
0,0,-0.6250723853001153,0,2,1,0,0,-1.4063106454350307,-2.0367974853031674,0.6009232101850881,1.0,-0.06827870895862938,0,-0.4155551848790429,-1.927902187188655,0.0,0,0,0.0,1,1.0,-0.5977889459123232,0,0.0,-0.5991023047923469,1.0,245000
0,0,0.16284221796295137,0,3,1,0,0,0.6524952479907161,0.13868228579781053,0.055181641395492545,1.0,3.177005081690211,0,3.1324491740611027,0.6906193994920226,0.0,0,0,1.0,0,0.0,2.242406379887837,1,0.0,0.9548328514751496,1.0,260000
0,1,-0.09979598312473753,0,2,2,0,0,1.4944747373005405,1.3419343715837497,0.1154670472501576,0.0,0.76776170280129,0,0.6054532637368263,1.602617752402514,0.0,0,0,1.0,0,0.0,0.2458334280877243,0,0.0,0.6586555689542136,1.0,411000
0,0,-0.09979598312473753,0,2,1,0,0,0.8560189801518415,0.8510075205830866,0.33439825798551803,1.0,-0.2161935510392305,0,-0.26240391758666254,0.6906193994920226,0.0,1,0,1.0,0,0.0,-0.33845317909008643,0,0.0,-0.046636709763154593,1.0,450000
0,0,-0.6250723853001153,0,2,1,0,0,-0.17378367236259876,-1.0645697999881287,0.7151481896991905,1.0,0.28543069601672116,0,-0.1603030727250756,-0.6811675967140629,0.0,0,0,0.0,1,1.0,-0.45718521691231534,0,0.0,0.43053875766818206,1.0,351000
0,0,-0.6250723853001153,0,1,1,0,0,0.256371685901149,1.1638530628874308,-0.12567457616850153,1.0,-0.5988428164216552,1,-0.7984333531099939,0.3773568073565624,0.0,0,0,1.0,0,0.0,-0.8086945394123352,0,0.0,-0.8732579387481793,1.0,750000
0,0,-0.3624341842124264,0,1,1,0,0,0.256371685901149,1.1638530628874308,-0.12567457616850153,1.0,-0.7226411081630277,1,-0.7984333531099939,0.3773568073565624,0.0,0,0,1.0,0,0.0,-0.7540153114678877,0,0.0,-0.8732579387481793,1.0,800000
0,0,0.16284221796295137,0,2,1,0,0,-1.4063106454350307,-2.0367974853031674,0.6009232101850881,1.0,0.5507127497482339,0,0.6054532637368263,-1.927902187188655,0.0,0,0,0.0,1,1.0,0.38643715708773224,0,0.0,-0.5991023047923469,1.0,200000
0,0,1.4760332234013958,0,1,3,0,0,-1.1082301741978793,0.8943245956713803,-1.220330629845307,1.0,-0.7132782121489744,0,-0.1603030727250756,-0.494220565923547,0.0,0,0,1.0,0,0.0,0.2927013377543936,1,0.0,-1.874166600962989,1.0,150000
0,0,-0.6250723853001153,0,1,1,0,0,1.1654157636198272,1.1638530628874308,-0.5825744942249067,1.0,-0.5634718759241201,1,-0.7729081418945971,1.937353989966614,0.0,0,0,1.0,0,0.0,-0.7946341665123344,0,0.0,1.3722029028816427,1.0,800000
0,0,-0.8877105863878042,0,1,2,0,0,-1.174100856490185,-1.95016333512658,0.08056497017640457,1.0,-1.0409795726408433,0,-1.1813115213409449,-1.428955719876128,0.0,1,0,0.0,0,1.0,-1.05084540602346,0,0.0,0.5153990709119818,1.0,350000
0,0,0.950756821226018,0,2,2,0,0,-1.063934224871566,0.8943245956713803,-1.220330629845307,1.0,0.49765633900193124,0,1.115957488044761,-0.4310627852510753,0.0,0,0,1.0,0,0.0,1.276927440754449,1,0.0,-1.7796338221475747,1.0,170000
0,0,-1.1503487874754932,0,1,1,0,0,-0.7133161520893291,-2.0223584602737366,1.371941821905274,1.0,-1.3456749600696092,0,-1.4161434645225948,-1.5489555031538247,0.0,0,1,0.0,0,1.0,-1.1827004585523562,0,0.0,0.36865019705283386,1.0,395000
0,0,-1.412986988563182,0,1,1,0,0,0.24358318476623483,-0.10678113970252108,0.013933732126511774,1.0,-1.0409795726408433,0,-1.3089375774179286,0.251041246011619,0.0,0,0,0.0,1,1.0,-1.160203861912355,0,0.0,0.5850282190316511,1.0,500000
0,0,0.42548041905064027,0,1,1,0,0,-1.4063106454350307,-2.0367974853031674,0.6009232101850881,1.0,-1.102198508117346,0,-0.9260594091869776,-1.927902187188655,0.0,0,0,0.0,1,1.0,-0.6915247652456619,0,0.0,-0.5991023047923469,1.0,254999
0,0,0.6881186201383291,0,1,1,0,0,-1.832312607038419,-2.0367974853031674,-0.3636432834895463,1.0,-0.47251802893045863,0,-0.1603030727250756,-1.9910599678611267,0.0,0,0,0.0,1,1.0,0.011493879754377751,0,0.0,-0.7659597849879222,1.0,180000
0,0,-0.3624341842124264,0,1,2,0,0,-1.4063106454350307,-2.0367974853031674,0.6009232101850881,1.0,-0.2483167960910828,0,-0.4181077060005826,-1.927902187188655,0.0,0,0,0.0,1,1.0,-0.5212380267900968,0,0.0,-0.5991023047923469,1.0,270000
0,0,0.42548041905064027,0,2,1,0,0,0.6778241929443172,0.13868228579781053,0.08691080237163229,1.0,0.26910564655632024,0,0.5033524188752394,0.693145710718921,0.0,0,0,1.0,0,0.0,0.44580317599884667,1,0.0,0.9590898564186019,1.0,310000
0,0,-0.3624341842124264,0,2,1,1,0,-0.6073993259619579,-0.10196813135937732,-0.0685620864114509,1.0,0.45043613343772204,0,0.14217068017737566,-0.6836939079409621,0.0,0,0,0.0,0,1.0,-0.17832115439563295,0,0.0,-1.0633783686353577,1.0,225000
0,0,-0.3624341842124264,0,2,3,1,0,-0.06597254299050971,0.13868228579781053,0.11229413115254319,1.0,1.1873896787038647,0,0.73307931981381,-0.17843166256118845,0.0,0,0,1.0,0,0.0,0.18334288186549855,0,0.0,-0.5095768490720344,1.0,300000
0,0,1.4760332234013958,0,1,4,0,0,-0.2965720438951402,0.3793327029549984,-1.0616848249646105,1.0,-0.5260202918679063,0,0.0949490394288917,0.5036723687015058,0.0,0,0,0.0,1,1.0,0.558286159198853,0,0.0,0.2880704331288505,1.0,250000
0,0,0.6881186201383291,0,1,1,0,0,-1.174100856490185,-1.95016333512658,0.08056497017640457,1.0,-1.0409795726408433,0,-0.7984333531099939,-1.428955719876128,0.0,1,0,0.0,0,1.0,-0.5352983996900975,0,0.0,0.5153990709119818,1.0,180000
0,0,-0.3624341842124264,0,1,1,0,0,0.30785660723871566,-0.10678113970252108,0.0012420677360563263,1.0,-0.24513341144630463,0,-0.4155551848790429,0.3356726721127313,0.0,0,0,0.0,1,1.0,-0.5196757631345411,0,0.0,0.7337139856780988,1.0,550000
0,0,0.42548041905064027,0,2,3,0,0,-0.05115945640697511,0.13868228579781053,-0.4271016054418246,1.0,2.8158133623788437,0,3.1579743852764994,0.2529359794317932,0.0,0,0,1.0,0,0.0,2.557983638310077,1,0.0,0.2173067450222447,1.0,254999
0,0,-0.3624341842124264,0,2,1,0,0,1.0723291289326187,0.13868228579781053,2.076329195575566,1.0,1.6648973754205878,0,1.115957488044761,-0.24158944323366016,0.0,0,0,1.0,1,0.0,0.4176824301988451,0,0.0,-0.6160019726583185,1.0,590000
0,0,1.4760332234013958,0,2,2,0,0,-0.7097946241178872,-0.761350274370072,0.7960575501883465,1.0,0.2604629733125786,0,1.1670079104755544,-1.2836928243294434,0.0,0,0,0.0,1,0.0,1.6737424092655826,0,1.0,-1.293471609511959,1.0,170000
0,0,-0.6250723853001153,0,2,1,0,0,0.2607960695456245,0.13868228579781053,0.7468773506753291,1.0,2.053977720893474,0,1.115957488044761,-0.2453789100740086,0.0,0,0,1.0,1,0.0,0.2458334280877243,0,0.0,-0.6223874800734922,1.0,475000
0,0,-1.1503487874754932,0,1,1,0,0,0.4168011917847438,-0.1597242314771024,1.0007106384844437,1.0,-0.5179949524272892,0,-0.9515846204023742,-0.2434841766538344,0.0,1,0,1.0,0,0.0,-0.9836680688345673,0,0.0,-0.20765972106744346,1.0,700000
0,0,0.6881186201383291,0,1,1,0,0,-0.9044948637376191,-1.0645697999881287,-0.6174765712986608,1.0,-0.47251802893045863,0,-0.1603030727250756,-0.6773781298737153,0.0,0,0,0.0,1,1.0,0.011493879754377751,0,0.0,0.4385238410891687,1.0,376000
0,0,3.051862429927529,0,2,4,0,0,-0.05115945640697511,0.13868228579781053,-0.4271016054418246,1.0,-0.17592939742938826,0,1.3712096001987282,0.2529359794317932,0.0,1,0,0.0,0,1.0,3.011040098421214,0,0.0,0.2173067450222447,1.0,100000
0,0,-0.6250723853001153,0,2,1,0,0,-0.62621103394762,-1.0645697999881287,-0.10663707958281723,1.0,0.9928495059674219,0,0.350201151582859,-0.6811675967140629,0.0,0,0,0.0,1,1.0,-0.1759777589122995,0,0.0,0.43053875766818206,1.0,390000
0,0,0.950756821226018,0,1,2,0,0,-1.832312607038419,-2.0367974853031674,-0.3636432834895463,1.0,-0.24513341144630463,0,0.22257509550587537,-1.9910599678611267,0.0,0,0,0.0,1,1.0,0.4567390215877362,0,0.0,-0.7659597849879222,1.0,170000
0,0,0.950756821226018,0,2,3,0,0,-0.49259464788446566,0.13868228579781053,-0.490559927394103,1.0,0.7098819819871416,0,1.3712096001987282,-0.24790522130090697,0.0,0,0,1.0,1,0.0,1.5112669890877957,0,0.0,-0.6266444850169463,1.0,215000
0,0,0.950756821226018,0,2,3,0,1,1.0179753934651545,1.337121363240606,-1.220330629845307,1.0,0.49765633900193124,0,1.115957488044761,2.5373529063550953,0.0,0,0,0.0,0,1.0,1.276927440754449,0,0.0,1.977870478356352,1.0,350000
0,0,1.2133950223137069,0,1,4,0,0,-1.3010478359712425,-1.07900882501756,-0.903039020083914,1.0,-0.24513341144630463,0,0.350201151582859,-0.9994828113033207,0.0,0,0,0.0,0,1.0,0.698889888198861,0,0.0,-0.215330100342533,1.0,80000
0,0,0.42548041905064027,0,2,2,0,0,-1.174100856490185,-1.95016333512658,0.08056497017640457,1.0,0.12218020141271328,0,0.350201151582859,-1.428955719876128,0.0,1,0,0.0,0,1.0,0.32394661086550647,0,0.0,0.5153990709119818,1.0,195000
0,0,0.6881186201383291,0,2,1,0,0,-0.05115945640697511,0.13868228579781053,-0.4271016054418246,1.0,0.09594351477992621,0,0.47782720765984266,0.2529359794317932,0.0,0,0,1.0,1,0.0,0.558286159198853,0,0.0,0.2173067450222447,1.0,280000
0,0,-0.09979598312473753,0,2,1,0,0,0.5725978624976211,1.1638530628874308,0.25190243944755647,1.0,0.21790435506688155,1,0.12047425064428843,0.4405145880290341,0.0,0,0,1.0,0,0.0,-0.08067967592340522,0,0.0,-0.7823485929332096,0.0,335000
0,0,-0.3624341842124264,0,2,1,0,0,0.129726961133142,1.1638530628874308,-0.3097037098301089,1.0,0.5507127497482339,0,0.22257509550587537,0.3773568073565624,0.0,0,1,1.0,0,0.0,-0.12910984924563018,0,0.0,-0.8732579387481793,0.0,484999
0,0,-1.1503487874754932,0,1,2,0,0,1.5913994857146694,1.1686660712305745,0.22651911066664446,1.0,-0.8363334169051048,0,-1.1302610989101514,1.6057756414361373,0.0,0,0,0.0,1,1.0,-1.0602189879567938,0,0.0,0.8885085979854624,1.0,650000
0,0,-1.1503487874754932,0,1,2,0,0,-0.24305732582079778,-0.10678113970252108,-0.7126640542270778,1.0,-0.47251802893045863,0,-0.9260594091869776,0.2529359794317932,0.0,1,0,0.0,0,1.0,-0.9727322232456778,0,0.0,0.5883570048520929,1.0,700000
0,1,0.16284221796295137,0,2,1,0,0,0.04078851181813964,-0.09715512301623357,0.3883378316449554,1.0,0.28543069601672116,0,0.350201151582859,-0.24790522130090697,0.0,0,0,1.0,0,0.0,0.198965518421055,0,0.0,-0.30522996039785955,1.0,350000
0,0,-0.8877105863878042,0,2,1,0,0,1.3946212449427182,0.13868228579781053,1.0958981214128618,1.0,0.2235006005730994,0,-0.37019688454928296,0.6741983765171796,0.0,0,0,1.0,1,0.0,-0.6536929885627264,0,0.0,0.9271623193427204,0.0,750000
0,0,-1.1503487874754932,0,1,1,0,1,0.30095425607604515,-0.09715512301623357,-0.4271016054418246,1.0,-0.9272872638987661,0,-1.1813115213409449,0.6906193994920226,0.0,0,0,0.0,0,1.0,-1.0820906791345728,0,0.0,1.3408782263762193,1.0,600000
0,1,-1.1503487874754932,0,1,1,0,0,-0.5388969431508536,-1.059756791644985,-0.6555515644700272,1.0,-0.972764187395597,0,-1.2068367325563416,-0.17843166256118845,0.0,0,0,0.0,0,1.0,-1.0930265247234623,0,0.0,1.4799018125633416,1.0,565000
0,0,-0.6250723853001153,0,1,1,1,0,-0.6073993259619579,-0.10196813135937732,-0.0685620864114509,1.0,-1.1647778643822155,0,-1.2068367325563416,-0.6836939079409621,0.0,0,0,0.0,0,1.0,-1.0336605058123478,0,0.0,-1.0633783686353577,1.0,329000
1,0,-0.6250723853001153,0,2,1,0,0,1.6404489115325112,1.3419343715837497,0.6104419584779303,1.0,-0.06827870895862938,0,-0.4155551848790429,1.3114603835024194,0.0,0,0,1.0,0,0.0,-0.5977889459123232,0,0.0,0.24991489136645223,1.0,650000
0,0,0.16284221796295137,0,2,2,0,0,1.1629390989236708,1.1638530628874308,-0.5825744942249067,1.0,0.815994803479747,0,0.8607053758907937,1.9341961009329904,0.0,0,1,1.0,0,0.0,0.5739087957544095,0,0.0,1.3676574355909012,1.0,345000
0,0,0.42548041905064027,0,1,2,0,0,0.20657782757021717,0.13868228579781053,0.651689867746911,1.0,-0.6124470243053224,0,-0.4155551848790429,-0.24158944323366016,0.0,0,0,1.0,1,0.0,-0.28533621480119453,0,0.0,-0.6160019726583185,1.0,330000
0,0,-0.09979598312473753,0,2,2,0,0,-0.62621103394762,-1.0645697999881287,-0.10663707958281723,1.0,0.32026464132670257,0,0.21075692271314667,-0.6811675967140629,0.0,0,0,0.0,1,1.0,-0.019896683876701796,0,0.0,0.43053875766818206,1.0,300000
